,�梪�,吽爺,吽爺測鎢,傑庈,傑庈測鎢,す歙ァ恲
3321,20100204,賽譴吽,210000,陳栠庈,211300,-11.5416848869
3322,20100205,賽譴吽,210000,陳栠庈,211300,-10.6868211679
3323,20100206,賽譴吽,210000,陳栠庈,211300,-6.99331795542
3324,20100207,賽譴吽,210000,陳栠庈,211300,-1.6104047654
3325,20100208,賽譴吽,210000,陳栠庈,211300,-3.20332370725
3326,20100209,賽譴吽,210000,陳栠庈,211300,-5.85161603961
3327,20100210,賽譴吽,210000,陳栠庈,211300,-8.63935420388
3328,20100211,賽譴吽,210000,陳栠庈,211300,-10.858748436
3329,20100212,賽譴吽,210000,陳栠庈,211300,-11.2524936743
3330,20100213,賽譴吽,210000,陳栠庈,211300,-7.39522892969
3331,20100214,賽譴吽,210000,陳栠庈,211300,-9.86648669996
3332,20100215,賽譴吽,210000,陳栠庈,211300,-10.193278664
3333,20100216,賽譴吽,210000,陳栠庈,211300,-6.57184783199
3334,20100217,賽譴吽,210000,陳栠庈,211300,-7.38744242986
3335,20100218,賽譴吽,210000,陳栠庈,211300,-5.5558585786
3336,20100219,賽譴吽,210000,陳栠庈,211300,-2.06511499066
3337,20100220,賽譴吽,210000,陳栠庈,211300,-2.20199526853
3338,20100221,賽譴吽,210000,陳栠庈,211300,-4.11334702294
3339,20100222,賽譴吽,210000,陳栠庈,211300,-2.30787895228
3340,20100223,賽譴吽,210000,陳栠庈,211300,2.69761762494
3341,20100224,賽譴吽,210000,陳栠庈,211300,-1.34622749663
3342,20100225,賽譴吽,210000,陳栠庈,211300,-4.76729645985
3343,20100226,賽譴吽,210000,陳栠庈,211300,-2.84110184001
3344,20100227,賽譴吽,210000,陳栠庈,211300,-3.87222400046
3345,20100228,賽譴吽,210000,陳栠庈,211300,-5.47453303504
3346,20100301,賽譴吽,210000,陳栠庈,211300,-4.72582300086
3347,20100302,賽譴吽,210000,陳栠庈,211300,-2.27675402733
3348,20100303,賽譴吽,210000,陳栠庈,211300,0.923442308448
3349,20100304,賽譴吽,210000,陳栠庈,211300,-0.674832970982
3350,20100305,賽譴吽,210000,陳栠庈,211300,-7.40279626428
3351,20100306,賽譴吽,210000,陳栠庈,211300,-8.11979255342
3352,20100307,賽譴吽,210000,陳栠庈,211300,-7.31700056478
3353,20100308,賽譴吽,210000,陳栠庈,211300,-8.57032052258
3354,20100309,賽譴吽,210000,陳栠庈,211300,-7.61019157109
3355,20100310,賽譴吽,210000,陳栠庈,211300,0.0714213169198
3356,20100311,賽譴吽,210000,陳栠庈,211300,4.08186088529
3357,20100312,賽譴吽,210000,陳栠庈,211300,-3.92287660037
3358,20100313,賽譴吽,210000,陳栠庈,211300,0.178574509772
3359,20100314,賽譴吽,210000,陳栠庈,211300,-1.02128760072
3360,20100315,賽譴吽,210000,陳栠庈,211300,-2.11893128669
3361,20100316,賽譴吽,210000,陳栠庈,211300,-2.60182712031
3362,20100317,賽譴吽,210000,陳栠庈,211300,-3.98902659876
3363,20100318,賽譴吽,210000,陳栠庈,211300,1.85179942846
3364,20100319,賽譴吽,210000,陳栠庈,211300,4.33208657566
3365,20100320,賽譴吽,210000,陳栠庈,211300,-0.798325564941
3366,20100321,賽譴吽,210000,陳栠庈,211300,4.14193501389
3367,20100322,賽譴吽,210000,陳栠庈,211300,4.65382534161
3368,20100323,賽譴吽,210000,陳栠庈,211300,4.562869256
3369,20100324,賽譴吽,210000,陳栠庈,211300,-0.511613832844
3370,20100325,賽譴吽,210000,陳栠庈,211300,-2.08093219081
3371,20100326,賽譴吽,210000,陳栠庈,211300,-0.0782829326365
3372,20100327,賽譴吽,210000,陳栠庈,211300,-0.0927475499308
3373,20100328,賽譴吽,210000,陳栠庈,211300,4.65848190743
3374,20100329,賽譴吽,210000,陳栠庈,211300,7.88352784776
3375,20100330,賽譴吽,210000,陳栠庈,211300,8.39988150513
3376,20100331,賽譴吽,210000,陳栠庈,211300,9.20900032813
3377,20100401,賽譴吽,210000,陳栠庈,211300,3.85681796074
3378,20100402,賽譴吽,210000,陳栠庈,211300,1.54641706721
3379,20100403,賽譴吽,210000,陳栠庈,211300,8.86159358108
3380,20100404,賽譴吽,210000,陳栠庈,211300,9.73024732188
3381,20100405,賽譴吽,210000,陳栠庈,211300,2.57779736372
3382,20100406,賽譴吽,210000,陳栠庈,211300,3.8608191097
3383,20100407,賽譴吽,210000,陳栠庈,211300,12.0687268408
3384,20100408,賽譴吽,210000,陳栠庈,211300,10.7310678582
3385,20100409,賽譴吽,210000,陳栠庈,211300,2.52217235691
3386,20100410,賽譴吽,210000,陳栠庈,211300,5.93129931416
3387,20100411,賽譴吽,210000,陳栠庈,211300,4.40536752082
3388,20100412,賽譴吽,210000,陳栠庈,211300,1.76090303717
3389,20100413,賽譴吽,210000,陳栠庈,211300,0.639333505543
3390,20100414,賽譴吽,210000,陳栠庈,211300,4.34143703026
3391,20100415,賽譴吽,210000,陳栠庈,211300,7.72086836162
3392,20100416,賽譴吽,210000,陳栠庈,211300,3.58632522717
3393,20100417,賽譴吽,210000,陳栠庈,211300,8.54188801113
3394,20100418,賽譴吽,210000,陳栠庈,211300,11.3755643912
3395,20100419,賽譴吽,210000,陳栠庈,211300,7.50236719533
3396,20100420,賽譴吽,210000,陳栠庈,211300,11.2055359891
3397,20100421,賽譴吽,210000,陳栠庈,211300,12.3896922061
3398,20100422,賽譴吽,210000,陳栠庈,211300,9.34466470752
3399,20100423,賽譴吽,210000,陳栠庈,211300,10.9485164107
3400,20100424,賽譴吽,210000,陳栠庈,211300,17.3409378654
3401,20100425,賽譴吽,210000,陳栠庈,211300,12.897507885
3402,20100426,賽譴吽,210000,陳栠庈,211300,5.79273794827
3403,20100427,賽譴吽,210000,陳栠庈,211300,5.88686135777
3404,20100428,賽譴吽,210000,陳栠庈,211300,8.09706278851
3405,20100429,賽譴吽,210000,陳栠庈,211300,8.14649768461
3406,20100430,賽譴吽,210000,陳栠庈,211300,13.4555210816
3407,20100501,賽譴吽,210000,陳栠庈,211300,20.2050969977
3408,20100502,賽譴吽,210000,陳栠庈,211300,18.6558915523
3409,20100503,賽譴吽,210000,陳栠庈,211300,18.9112335674
3410,20100504,賽譴吽,210000,陳栠庈,211300,18.0329364643
3411,20100505,賽譴吽,210000,陳栠庈,211300,11.9109223516
3412,20100506,賽譴吽,210000,陳栠庈,211300,14.5384086308
3413,20100507,賽譴吽,210000,陳栠庈,211300,12.9382049326
3414,20100508,賽譴吽,210000,陳栠庈,211300,17.8662564796
3415,20100509,賽譴吽,210000,陳栠庈,211300,9.48957727666
3416,20100510,賽譴吽,210000,陳栠庈,211300,11.4363209072
3417,20100511,賽譴吽,210000,陳栠庈,211300,10.9210065122
3418,20100512,賽譴吽,210000,陳栠庈,211300,14.2379287251
3419,20100513,賽譴吽,210000,陳栠庈,211300,17.4398987753
3420,20100514,賽譴吽,210000,陳栠庈,211300,18.7894355372
3421,20100515,賽譴吽,210000,陳栠庈,211300,20.701220161
3422,20100516,賽譴吽,210000,陳栠庈,211300,18.7221261744
3423,20100517,賽譴吽,210000,陳栠庈,211300,14.5211295412
3424,20100518,賽譴吽,210000,陳栠庈,211300,13.3872818696
3425,20100519,賽譴吽,210000,陳栠庈,211300,19.4110604336
3426,20100520,賽譴吽,210000,陳栠庈,211300,24.9538655197
3427,20100521,賽譴吽,210000,陳栠庈,211300,24.3092748073
3428,20100522,賽譴吽,210000,陳栠庈,211300,23.0320622294
3429,20100523,賽譴吽,210000,陳栠庈,211300,21.6912400764
3430,20100524,賽譴吽,210000,陳栠庈,211300,17.6148219527
3431,20100525,賽譴吽,210000,陳栠庈,211300,22.6530771088
3432,20100526,賽譴吽,210000,陳栠庈,211300,22.8482092138
3433,20100527,賽譴吽,210000,陳栠庈,211300,20.688978764
3434,20100528,賽譴吽,210000,陳栠庈,211300,15.7313605191
3435,20100529,賽譴吽,210000,陳栠庈,211300,17.0685341651
3436,20100530,賽譴吽,210000,陳栠庈,211300,16.1026315354
3437,20100531,賽譴吽,210000,陳栠庈,211300,17.1647635343
3438,20100601,賽譴吽,210000,陳栠庈,211300,19.0697834952
3439,20100602,賽譴吽,210000,陳栠庈,211300,19.9976400074
3440,20100603,賽譴吽,210000,陳栠庈,211300,21.6611615231
3441,20100604,賽譴吽,210000,陳栠庈,211300,21.5822892105
3442,20100605,賽譴吽,210000,陳栠庈,211300,22.7676579325
3443,20100606,賽譴吽,210000,陳栠庈,211300,23.1960331097
3444,20100607,賽譴吽,210000,陳栠庈,211300,24.2783282431
3445,20100608,賽譴吽,210000,陳栠庈,211300,25.1937232436
3446,20100609,賽譴吽,210000,陳栠庈,211300,25.8156534161
3447,20100610,賽譴吽,210000,陳栠庈,211300,22.5873538235
3448,20100611,賽譴吽,210000,陳栠庈,211300,21.2991102118
3449,20100612,賽譴吽,210000,陳栠庈,211300,22.0917748234
3450,20100613,賽譴吽,210000,陳栠庈,211300,21.3265042556
3451,20100614,賽譴吽,210000,陳栠庈,211300,21.9536935572
3452,20100615,賽譴吽,210000,陳栠庈,211300,24.3658772519
3453,20100616,賽譴吽,210000,陳栠庈,211300,24.8078471736
3454,20100617,賽譴吽,210000,陳栠庈,211300,20.9892532616
3455,20100618,賽譴吽,210000,陳栠庈,211300,21.3560555441
3456,20100619,賽譴吽,210000,陳栠庈,211300,24.1417761686
3457,20100620,賽譴吽,210000,陳栠庈,211300,22.9616310053
3458,20100621,賽譴吽,210000,陳栠庈,211300,23.4886312652
3459,20100622,賽譴吽,210000,陳栠庈,211300,20.9027744092
3460,20100623,賽譴吽,210000,陳栠庈,211300,24.1816569211
3461,20100624,賽譴吽,210000,陳栠庈,211300,25.317429392
3462,20100625,賽譴吽,210000,陳栠庈,211300,24.916055947
3463,20100626,賽譴吽,210000,陳栠庈,211300,25.6219576116
3464,20100627,賽譴吽,210000,陳栠庈,211300,22.8686318983
3465,20100628,賽譴吽,210000,陳栠庈,211300,23.2921283454
3466,20100629,賽譴吽,210000,陳栠庈,211300,24.7551026261
3467,20100630,賽譴吽,210000,陳栠庈,211300,24.8767515149
3468,20100701,賽譴吽,210000,陳栠庈,211300,21.7529220916
3469,20100702,賽譴吽,210000,陳栠庈,211300,26.7033099459
3470,20100703,賽譴吽,210000,陳栠庈,211300,29.0094919037
3471,20100704,賽譴吽,210000,陳栠庈,211300,26.0944829573
3472,20100705,賽譴吽,210000,陳栠庈,211300,27.5276197802
3473,20100706,賽譴吽,210000,陳栠庈,211300,25.052023302
3474,20100707,賽譴吽,210000,陳栠庈,211300,23.1665638037
3475,20100708,賽譴吽,210000,陳栠庈,211300,23.3738480284
3476,20100709,賽譴吽,210000,陳栠庈,211300,24.1231078098
3477,20100710,賽譴吽,210000,陳栠庈,211300,20.5746549305
3478,20100711,賽譴吽,210000,陳栠庈,211300,22.651868519
3479,20100712,賽譴吽,210000,陳栠庈,211300,21.4628291214
3480,20100713,賽譴吽,210000,陳栠庈,211300,23.2838202694
3481,20100714,賽譴吽,210000,陳栠庈,211300,25.4995577294
3482,20100715,賽譴吽,210000,陳栠庈,211300,23.1162436301
3483,20100716,賽譴吽,210000,陳栠庈,211300,24.9182119871
3484,20100717,賽譴吽,210000,陳栠庈,211300,25.9090999469
3485,20100718,賽譴吽,210000,陳栠庈,211300,26.9835276353
3486,20100719,賽譴吽,210000,陳栠庈,211300,24.8525153043
3487,20100720,賽譴吽,210000,陳栠庈,211300,23.2426415494
3488,20100721,賽譴吽,210000,陳栠庈,211300,24.7799946969
3489,20100722,賽譴吽,210000,陳栠庈,211300,26.6767430222
3490,20100723,賽譴吽,210000,陳栠庈,211300,26.9863548279
3491,20100724,賽譴吽,210000,陳栠庈,211300,27.3184527347
3492,20100725,賽譴吽,210000,陳栠庈,211300,27.6828930838
3493,20100726,賽譴吽,210000,陳栠庈,211300,26.7806710695
3494,20100727,賽譴吽,210000,陳栠庈,211300,27.7905071325
3495,20100728,賽譴吽,210000,陳栠庈,211300,27.0809249878
3496,20100729,賽譴吽,210000,陳栠庈,211300,24.6703873015
3497,20100730,賽譴吽,210000,陳栠庈,211300,26.58417946
3498,20100731,賽譴吽,210000,陳栠庈,211300,20.8021466105
3499,20100801,賽譴吽,210000,陳栠庈,211300,22.6604172556
3500,20100802,賽譴吽,210000,陳栠庈,211300,25.523553681
3501,20100803,賽譴吽,210000,陳栠庈,211300,24.6480827666
3502,20100804,賽譴吽,210000,陳栠庈,211300,23.8098791022
3503,20100805,賽譴吽,210000,陳栠庈,211300,21.0496817137
3504,20100806,賽譴吽,210000,陳栠庈,211300,22.4710835239
3505,20100807,賽譴吽,210000,陳栠庈,211300,22.8574506525
3506,20100808,賽譴吽,210000,陳栠庈,211300,23.4202449196
3507,20100809,賽譴吽,210000,陳栠庈,211300,22.4095972965
3508,20100810,賽譴吽,210000,陳栠庈,211300,23.8612015707
3509,20100811,賽譴吽,210000,陳栠庈,211300,25.1440762637
3510,20100812,賽譴吽,210000,陳栠庈,211300,25.3032001027
3511,20100813,賽譴吽,210000,陳栠庈,211300,26.2560262513
3512,20100814,賽譴吽,210000,陳栠庈,211300,22.6899339442
3513,20100815,賽譴吽,210000,陳栠庈,211300,23.2233564143
3514,20100816,賽譴吽,210000,陳栠庈,211300,24.7052922834
3515,20100817,賽譴吽,210000,陳栠庈,211300,25.2288651048
3516,20100818,賽譴吽,210000,陳栠庈,211300,24.4161440866
3517,20100819,賽譴吽,210000,陳栠庈,211300,22.7679029097
3518,20100820,賽譴吽,210000,陳栠庈,211300,24.8931896477
3519,20100821,賽譴吽,210000,陳栠庈,211300,18.6095064732
3520,20100822,賽譴吽,210000,陳栠庈,211300,18.9657843406
3521,20100823,賽譴吽,210000,陳栠庈,211300,21.8140553257
3522,20100824,賽譴吽,210000,陳栠庈,211300,23.2508396349
3523,20100825,賽譴吽,210000,陳栠庈,211300,23.3875233834
3524,20100826,賽譴吽,210000,陳栠庈,211300,22.8427414476
3525,20100827,賽譴吽,210000,陳栠庈,211300,22.6732378173
3526,20100828,賽譴吽,210000,陳栠庈,211300,22.1261660593
3527,20100829,賽譴吽,210000,陳栠庈,211300,22.3903964193
3528,20100830,賽譴吽,210000,陳栠庈,211300,22.325716186
3529,20100831,賽譴吽,210000,陳栠庈,211300,23.8751701221
3530,20100901,賽譴吽,210000,陳栠庈,211300,22.1344683128
3531,20100902,賽譴吽,210000,陳栠庈,211300,22.5969359749
3532,20100903,賽譴吽,210000,陳栠庈,211300,20.3350798289
3533,20100904,賽譴吽,210000,陳栠庈,211300,20.7823997966
3534,20100905,賽譴吽,210000,陳栠庈,211300,22.6987879904
3535,20100906,賽譴吽,210000,陳栠庈,211300,23.7928519667
3536,20100907,賽譴吽,210000,陳栠庈,211300,17.0849541949
3537,20100908,賽譴吽,210000,陳栠庈,211300,18.3318491149
3538,20100909,賽譴吽,210000,陳栠庈,211300,19.5589754874
3539,20100910,賽譴吽,210000,陳栠庈,211300,20.0451123756
3540,20100911,賽譴吽,210000,陳栠庈,211300,21.0602589657
3541,20100912,賽譴吽,210000,陳栠庈,211300,22.4442611828
3542,20100913,賽譴吽,210000,陳栠庈,211300,23.4817497521
3543,20100914,賽譴吽,210000,陳栠庈,211300,24.5167210562
3544,20100915,賽譴吽,210000,陳栠庈,211300,22.8557611432
3545,20100916,賽譴吽,210000,陳栠庈,211300,14.1937073323
3546,20100917,賽譴吽,210000,陳栠庈,211300,11.0480749231
3547,20100918,賽譴吽,210000,陳栠庈,211300,12.3912516979
3548,20100919,賽譴吽,210000,陳栠庈,211300,17.3606256184
3549,20100920,賽譴吽,210000,陳栠庈,211300,15.248784952
3550,20100921,賽譴吽,210000,陳栠庈,211300,9.49098600421
3551,20100922,賽譴吽,210000,陳栠庈,211300,12.7376351775
3552,20100923,賽譴吽,210000,陳栠庈,211300,13.3386734912
3553,20100924,賽譴吽,210000,陳栠庈,211300,16.6001372756
3554,20100925,賽譴吽,210000,陳栠庈,211300,17.1157321093
3555,20100926,賽譴吽,210000,陳栠庈,211300,15.3298312405
3556,20100927,賽譴吽,210000,陳栠庈,211300,12.5823762459
3557,20100928,賽譴吽,210000,陳栠庈,211300,10.2126637509
3558,20100929,賽譴吽,210000,陳栠庈,211300,12.7175651517
3559,20100930,賽譴吽,210000,陳栠庈,211300,16.3720421038
3560,20101001,賽譴吽,210000,陳栠庈,211300,15.7409054438
3561,20101002,賽譴吽,210000,陳栠庈,211300,9.25718355179
3562,20101003,賽譴吽,210000,陳栠庈,211300,7.74824201852
3563,20101004,賽譴吽,210000,陳栠庈,211300,9.91994234554
3564,20101005,賽譴吽,210000,陳栠庈,211300,14.3366602346
3565,20101006,賽譴吽,210000,陳栠庈,211300,17.6075680716
3566,20101007,賽譴吽,210000,陳栠庈,211300,18.2846791786
3567,20101008,賽譴吽,210000,陳栠庈,211300,16.9883372658
3568,20101009,賽譴吽,210000,陳栠庈,211300,17.3664740178
3569,20101010,賽譴吽,210000,陳栠庈,211300,12.2668994937
3570,20101011,賽譴吽,210000,陳栠庈,211300,6.25687051656
3571,20101012,賽譴吽,210000,陳栠庈,211300,10.193585195
3572,20101013,賽譴吽,210000,陳栠庈,211300,12.8542451357
3573,20101014,賽譴吽,210000,陳栠庈,211300,9.22525262833
3574,20101015,賽譴吽,210000,陳栠庈,211300,10.0560774385
3575,20101016,賽譴吽,210000,陳栠庈,211300,4.09100154304
3576,20101017,賽譴吽,210000,陳栠庈,211300,2.61391368561
3577,20101018,賽譴吽,210000,陳栠庈,211300,2.81431995358
3578,20101019,賽譴吽,210000,陳栠庈,211300,3.47925063497
3579,20101020,賽譴吽,210000,陳栠庈,211300,4.83535347905
3580,20101021,賽譴吽,210000,陳栠庈,211300,7.41023348089
3581,20101022,賽譴吽,210000,陳栠庈,211300,12.3479344552
3582,20101023,賽譴吽,210000,陳栠庈,211300,10.1854997685
3583,20101024,賽譴吽,210000,陳栠庈,211300,3.34560203134
3584,20101025,賽譴吽,210000,陳栠庈,211300,2.21773388171
3585,20101026,賽譴吽,210000,陳栠庈,211300,0.103024490962
3586,20101027,賽譴吽,210000,陳栠庈,211300,2.66417088007
3587,20101028,賽譴吽,210000,陳栠庈,211300,6.40240839071
3588,20101029,賽譴吽,210000,陳栠庈,211300,7.40203458384
3589,20101030,賽譴吽,210000,陳栠庈,211300,7.8645102685
3590,20101031,賽譴吽,210000,陳栠庈,211300,8.54377037182
3591,20101101,賽譴吽,210000,陳栠庈,211300,2.62308141014
3592,20101102,賽譴吽,210000,陳栠庈,211300,4.47454855735
3593,20101103,賽譴吽,210000,陳栠庈,211300,6.48353792492
3594,20101104,賽譴吽,210000,陳栠庈,211300,6.60229070563
3595,20101105,賽譴吽,210000,陳栠庈,211300,8.606412394
3596,20101106,賽譴吽,210000,陳栠庈,211300,10.2641427893
3597,20101107,賽譴吽,210000,陳栠庈,211300,4.63670881171
3598,20101108,賽譴吽,210000,陳栠庈,211300,0.871429164551
3599,20101109,賽譴吽,210000,陳栠庈,211300,0.0618814131477
3600,20101110,賽譴吽,210000,陳栠庈,211300,4.11836721604
3601,20101111,賽譴吽,210000,陳栠庈,211300,1.35388705527
3602,20101112,賽譴吽,210000,陳栠庈,211300,3.09494300997
3603,20101113,賽譴吽,210000,陳栠庈,211300,-0.352662765078
3604,20101114,賽譴吽,210000,陳栠庈,211300,-2.01059274924
3605,20101115,賽譴吽,210000,陳栠庈,211300,-0.40207243933
3606,20101116,賽譴吽,210000,陳栠庈,211300,1.08467286721
3607,20101117,賽譴吽,210000,陳栠庈,211300,3.50005627933
3608,20101118,賽譴吽,210000,陳栠庈,211300,6.30038569266
3609,20101119,賽譴吽,210000,陳栠庈,211300,5.61794788796
3610,20101120,賽譴吽,210000,陳栠庈,211300,7.35544454842
3611,20101121,賽譴吽,210000,陳栠庈,211300,2.04687598139
3612,20101122,賽譴吽,210000,陳栠庈,211300,-1.71427080284
3613,20101123,賽譴吽,210000,陳栠庈,211300,1.7242353301
3614,20101124,賽譴吽,210000,陳栠庈,211300,-1.49519602713
3615,20101125,賽譴吽,210000,陳栠庈,211300,-4.78467824166
3616,20101126,賽譴吽,210000,陳栠庈,211300,-1.62394872942
3617,20101127,賽譴吽,210000,陳栠庈,211300,-6.03159749717
3618,20101128,賽譴吽,210000,陳栠庈,211300,-5.1663500217
3619,20101129,賽譴吽,210000,陳栠庈,211300,-4.8786646065
3620,20101130,賽譴吽,210000,陳栠庈,211300,-1.3304197966
3621,20101201,賽譴吽,210000,陳栠庈,211300,-0.931115458572
3622,20101202,賽譴吽,210000,陳栠庈,211300,-6.43069563414
3623,20101203,賽譴吽,210000,陳栠庈,211300,-3.78893774016
3624,20101204,賽譴吽,210000,陳栠庈,211300,2.83216343533
3625,20101205,賽譴吽,210000,陳栠庈,211300,-2.49500773546
3626,20101206,賽譴吽,210000,陳栠庈,211300,-5.06666286786
3627,20101207,賽譴吽,210000,陳栠庈,211300,-3.07338124618
3628,20101208,賽譴吽,210000,陳栠庈,211300,-5.3486504973
3629,20101209,賽譴吽,210000,陳栠庈,211300,-2.18728269558
3630,20101210,賽譴吽,210000,陳栠庈,211300,-6.97636501831
3631,20101211,賽譴吽,210000,陳栠庈,211300,-8.79075043662
3632,20101212,賽譴吽,210000,陳栠庈,211300,-12.0837919085
3633,20101213,賽譴吽,210000,陳栠庈,211300,-13.3672875856
3634,20101214,賽譴吽,210000,陳栠庈,211300,-13.4526215102
3635,20101215,賽譴吽,210000,陳栠庈,211300,-12.4617682507
3636,20101216,賽譴吽,210000,陳栠庈,211300,-6.56930847335
3637,20101217,賽譴吽,210000,陳栠庈,211300,-4.52837601461
3638,20101218,賽譴吽,210000,陳栠庈,211300,-3.27732199953
3639,20101219,賽譴吽,210000,陳栠庈,211300,-1.45399820805
3640,20101220,賽譴吽,210000,陳栠庈,211300,-1.9330395617
3641,20101221,賽譴吽,210000,陳栠庈,211300,-5.494441229
3642,20101222,賽譴吽,210000,陳栠庈,211300,-8.50213510112
3643,20101223,賽譴吽,210000,陳栠庈,211300,-15.1328465646
3644,20101224,賽譴吽,210000,陳栠庈,211300,-13.3623407933
3645,20101225,賽譴吽,210000,陳栠庈,211300,-12.9651220556
3646,20101226,賽譴吽,210000,陳栠庈,211300,-9.48165307965
3647,20101227,賽譴吽,210000,陳栠庈,211300,-7.04157787457
3648,20101228,賽譴吽,210000,陳栠庈,211300,-9.97281352261
3649,20101229,賽譴吽,210000,陳栠庈,211300,-9.51819695088
3650,20101230,賽譴吽,210000,陳栠庈,211300,-10.2286227544
3651,20101231,賽譴吽,210000,陳栠庈,211300,-8.75217029505
3652,20110101,賽譴吽,210000,陳栠庈,211300,-10.0940934231
3653,20110102,賽譴吽,210000,陳栠庈,211300,-11.9512919208
3654,20110103,賽譴吽,210000,陳栠庈,211300,-11.5457138932
3655,20110104,賽譴吽,210000,陳栠庈,211300,-10.9972469263
3656,20110105,賽譴吽,210000,陳栠庈,211300,-9.2860544188
3657,20110106,賽譴吽,210000,陳栠庈,211300,-8.72932813042
3658,20110107,賽譴吽,210000,陳栠庈,211300,-5.61974534654
3659,20110108,賽譴吽,210000,陳栠庈,211300,-8.62744773062
3660,20110109,賽譴吽,210000,陳栠庈,211300,-10.9557549326
3661,20110110,賽譴吽,210000,陳栠庈,211300,-8.79601002576
3662,20110111,賽譴吽,210000,陳栠庈,211300,-9.95851098445
3663,20110112,賽譴吽,210000,陳栠庈,211300,-10.4675511812
3664,20110113,賽譴吽,210000,陳栠庈,211300,-9.82257835489
3665,20110114,賽譴吽,210000,陳栠庈,211300,-14.0507556681
3666,20110115,賽譴吽,210000,陳栠庈,211300,-16.5447115814
3667,20110116,賽譴吽,210000,陳栠庈,211300,-13.9565097909
3668,20110117,賽譴吽,210000,陳栠庈,211300,-12.5532439382
3669,20110118,賽譴吽,210000,陳栠庈,211300,-11.778766699
3670,20110119,賽譴吽,210000,陳栠庈,211300,-11.5339415701
3671,20110120,賽譴吽,210000,陳栠庈,211300,-10.66935735
3672,20110121,賽譴吽,210000,陳栠庈,211300,-10.1237870267
3673,20110122,賽譴吽,210000,陳栠庈,211300,-10.6559853135
3674,20110123,賽譴吽,210000,陳栠庈,211300,-12.2137879154
3675,20110124,賽譴吽,210000,陳栠庈,211300,-12.5801210571
3676,20110125,賽譴吽,210000,陳栠庈,211300,-12.7635319526
3677,20110126,賽譴吽,210000,陳栠庈,211300,-12.0808765846
3678,20110127,賽譴吽,210000,陳栠庈,211300,-11.9456385562
3679,20110128,賽譴吽,210000,陳栠庈,211300,-11.6495964987
3680,20110129,賽譴吽,210000,陳栠庈,211300,-11.9743539074
3681,20110130,賽譴吽,210000,陳栠庈,211300,-7.39373299113
3682,20110131,賽譴吽,210000,陳栠庈,211300,-1.91538848846
3683,20110201,賽譴吽,210000,陳栠庈,211300,-2.99145518269
3684,20110202,賽譴吽,210000,陳栠庈,211300,-5.54297782245
3685,20110203,賽譴吽,210000,陳栠庈,211300,-3.91450792028
3686,20110204,賽譴吽,210000,陳栠庈,211300,-4.64093149336
3687,20110205,賽譴吽,210000,陳栠庈,211300,-1.16970540325
3688,20110206,賽譴吽,210000,陳栠庈,211300,-1.49093280553
3689,20110207,賽譴吽,210000,陳栠庈,211300,-4.03006842262
3690,20110208,賽譴吽,210000,陳栠庈,211300,-5.03184648146
3691,20110209,賽譴吽,210000,陳栠庈,211300,-7.91829111702
3692,20110210,賽譴吽,210000,陳栠庈,211300,-8.86678882231
3693,20110211,賽譴吽,210000,陳栠庈,211300,-11.1791989009
3694,20110212,賽譴吽,210000,陳栠庈,211300,-9.95668821168
3695,20110213,賽譴吽,210000,陳栠庈,211300,-10.933977445
3696,20110214,賽譴吽,210000,陳栠庈,211300,-9.09597237905
3697,20110215,賽譴吽,210000,陳栠庈,211300,-2.85330470194
3698,20110216,賽譴吽,210000,陳栠庈,211300,-2.73278220076
3699,20110217,賽譴吽,210000,陳栠庈,211300,-3.57394659101
3700,20110218,賽譴吽,210000,陳栠庈,211300,-1.72037201179
3701,20110219,賽譴吽,210000,陳栠庈,211300,1.10402087867
3702,20110220,賽譴吽,210000,陳栠庈,211300,1.66275718965
3703,20110221,賽譴吽,210000,陳栠庈,211300,1.86312269955
3704,20110222,賽譴吽,210000,陳栠庈,211300,3.85850024851
3705,20110223,賽譴吽,210000,陳栠庈,211300,2.48465069475
3706,20110224,賽譴吽,210000,陳栠庈,211300,-3.69150381346
3707,20110225,賽譴吽,210000,陳栠庈,211300,-1.48154364734
3708,20110226,賽譴吽,210000,陳栠庈,211300,-1.95821573337
3709,20110227,賽譴吽,210000,陳栠庈,211300,-7.69385049218
3710,20110228,賽譴吽,210000,陳栠庈,211300,-5.18238451606
3711,20110301,賽譴吽,210000,陳栠庈,211300,-4.18285022911
3712,20110302,賽譴吽,210000,陳栠庈,211300,-3.75660679842
3713,20110303,賽譴吽,210000,陳栠庈,211300,-2.60483926848
3714,20110304,賽譴吽,210000,陳栠庈,211300,2.70259986217
3715,20110305,賽譴吽,210000,陳栠庈,211300,2.17880019631
3716,20110306,賽譴吽,210000,陳栠庈,211300,0.55076669967
3717,20110307,賽譴吽,210000,陳栠庈,211300,1.08307830218
3718,20110308,賽譴吽,210000,陳栠庈,211300,-0.726646497976
3719,20110309,賽譴吽,210000,陳栠庈,211300,0.613597329453
3720,20110310,賽譴吽,210000,陳栠庈,211300,2.14605158411
3721,20110311,賽譴吽,210000,陳栠庈,211300,5.01199728982
3722,20110312,賽譴吽,210000,陳栠庈,211300,7.79523313255
3723,20110313,賽譴吽,210000,陳栠庈,211300,4.25849709176
3724,20110314,賽譴吽,210000,陳栠庈,211300,-0.445199253904
3725,20110315,賽譴吽,210000,陳栠庈,211300,-2.11135190582
3726,20110316,賽譴吽,210000,陳栠庈,211300,-1.21874524156
